FID,IDENTITY_,Litho,xx,Shape_Leng,Shape_Area
423,CHN37584,pa____,pa,10111.796406400000706,7362913.013229999691248
424,CHN38150,pa____,pa,447634.220108999987133,1888883075.119999885559082
425,CHN38406,pa____,pa,6993.985556079999697,2761083.160089999902993
426,CHN37182,pa____,pa,38271.310097599998699,68393035.389899998903275
427,CHN37216,smpycl,sm,44625.629253599996446,125678049.978000000119209
428,CHN37235,smmxvr,sm,147479.586195000010775,560828264.809000015258789
429,CHN37255,pa____,pa,15240.074101099999098,15335654.474799999967217
430,CHN37257,pa____,pa,29715.926286900001287,50917337.414800003170967
431,CHN37322,pa____,pa,55219.884185399998387,156958508.226999998092651
432,CHN37323,smmx__,sm,17747.698134099999152,13963827.734600000083447
433,CHN37354,smmx__,sm,127737.523600999993505,532798030.843999981880188
434,CHN37428,pa____,pa,19429.146255200001178,26258228.748700000345707
435,CHN37447,ssmxvr,ss,30849.603909599998588,61464290.680500000715256
436,CHN37466,pa____,pa,75042.845433700000285,257158728.546000003814697
437,CHN37523,pa____,pa,11957.685375200000635,9582040.242709999904037
438,CHN37529,smss__,sm,208671.892805000010412,524409629.800000011920929
439,CHN37588,ig____,ig,94582.608606299996609,110836641.615999996662140
440,CHN37662,ig____,ig,693973.883556999964640,2449240012.949999809265137
441,CHN37677,smmx__,sm,34065.621355900002527,35786554.313699997961521
442,CHN37700,pa____,pa,637819.092449999996461,4879056088.000000000000000
443,CHN37735,ssmxvr,ss,258258.929352000006475,1058714709.950000047683716
444,CHN37740,pa____,pa,100051.049876999997650,305217915.050999999046326
445,CHN37752,pa____,pa,213592.751480000006268,458569952.052999973297119
446,CHN37768,pa____,pa,14831.291222300000300,13631623.733200000599027
447,CHN37776,smmxvr,sm,106293.449760000003153,175500831.048000007867813
448,CHN37777,smshmt,sm,324347.447141000011470,1253629319.599999904632568
449,CHN37786,smmx__,sm,121679.777744000006351,243968977.407999992370605
450,CHN37815,pa____,pa,29375.213088399999833,30028149.460299998521805
451,CHN37831,scsh__,sc,158406.216281000000890,365294376.106000006198883
452,CHN37852,ssmx__,ss,59976.923628600001393,100088827.148000001907349
453,CHN37886,pa____,pa,113904.700656999993953,314402929.904999971389771
454,CHN37900,pi____,pi,22237.567417800000840,20360650.114000000059605
455,CHN37904,pb__mt,pb,96522.924086900005932,124360338.285999998450279
456,CHN37919,pa____,pa,712176.194774999981746,3771619053.829999923706055
457,CHN37922,pa____,pa,13276.642594000000827,13027874.073200000450015
458,CHN37925,smmx__,sm,89035.446666999996523,280833269.361999988555908
459,CHN37937,pa____,pa,50553.139307999997982,140448306.398000001907349
460,CHN37951,smmx__,sm,31979.756568100001459,38108421.301299996674061
461,CHN37972,pa____,pa,31438.802821900000708,56907041.825999997556210
462,CHN37973,pa____,pa,130720.170595000003232,222810525.502000004053116
463,CHN37983,pa____,pa,158849.175986999995075,139772045.233999997377396
464,CHN37984,pa____,pa,231395.787042999989353,796587931.585000038146973
465,CHN37990,ig____,ig,175420.170184999995399,276251188.101999998092651
466,CHN37991,pa____,pa,130528.719490999996196,203762794.351000010967255
467,CHN37998,sush__,su,1337916.998080000048503,5495363712.869999885559082
468,CHN38003,pa____,pa,20725.090267700001277,10711808.192500000819564
469,CHN38018,ssmxcl,ss,178773.031356999999844,243483221.921999990940094
470,CHN38050,smmx__,sm,173676.231842000008328,127902486.490999996662140
471,CHN38053,mtpu__,mt,620525.110686999978498,1055339003.419999957084656
472,CHN38064,scshmt,sc,199113.862702000013087,237999596.055999994277954
473,CHN38083,scpu__,sc,213932.246909999987110,508645453.889999985694885
474,CHN38100,pa____,pa,17719.627996800001711,18030620.803399998694658
475,CHN38106,smshmt,sm,52725.986883300000045,46423695.348600000143051
476,CHN38115,smmxvr,sm,464735.447237999993376,1019643871.129999995231628
477,CHN38121,scsh__,sc,87329.312640699994517,188003584.409000009298325
478,CHN38122,ssmxvr,ss,102016.380374999993364,378133315.875999987125397
479,CHN38165,pa____,pa,12914.682690400000865,9124670.000350000336766
480,CHN38168,pi____,pi,24437.064305700001569,34872372.286799997091293
481,CHN38178,ig____,ig,389558.848828000016510,757288088.233999967575073
482,CHN38184,scshvr,sc,20437.550305100001424,20160944.213799998164177
483,CHN38201,pb__mt,pb,35066.776316499999666,34595267.801600001752377
484,CHN38210,scsh__,sc,261492.376385000010487,514506046.143000006675720
485,CHN38219,pa____,pa,18762.024637200000143,18660814.976100001484156
486,CHN38234,scshvr,sc,74128.899535400007153,160205315.050000011920929
487,CHN38239,smmxcl,sm,37726.004906900001515,44919846.870999999344349
488,CHN38246,pa____,pa,86901.192319199995836,196271443.043999999761581
489,CHN38247,smmxvr,sm,20647.058459899999434,16550212.154600000008941
490,CHN38252,smmxvr,sm,115253.858145000005607,158767809.136999994516373
491,CHN38261,pa____,pa,24498.863459500000317,29155453.443700000643730
492,CHN38264,smmxcl,sm,15717.692889199999627,13339366.569199999794364
493,CHN38289,pa____,pa,17770.534779599998728,16281939.213400000706315
494,CHN38298,vapysr,va,224823.975896999996621,1307423535.230000019073486
495,CHN38302,sush__,su,262531.044560000009369,968533039.684000015258789
496,CHN38305,ssmxvr,ss,68014.555605000001378,128216404.366999998688698
497,CHN38311,smmx__,sm,329261.981637999997474,708894238.412999987602234
498,CHN38324,pb__mt,pb,55395.187064500001725,145043976.761000007390976
499,CHN38330,pa____,pa,20393.615160199999082,26416175.733199998736382
500,CHN38339,mt____,mt,498603.157299000013154,2252938373.840000152587891
501,CHN38359,scsh__,sc,86156.997741200000746,95752946.697500005364418
502,CHN38360,smmxvr,sm,10614.678658999999243,6575962.042930000461638
503,CHN38366,pa____,pa,147278.934924000001047,603106023.753000020980835
504,CHN38408,scshvr,sc,31909.478953000001638,28332645.489500001072884
505,CHN38432,vapubs,va,588221.215225000050850,4539213169.829999923706055
506,CHN38436,pb__mt,pb,74030.036652900002082,214389827.296999990940094
507,CHN38437,scshvr,sc,30789.136658399998851,25435685.160599999129772
508,CHN38448,smmx__,sm,318591.638168999983463,573191598.715999960899353
509,CHN38461,pb__mt,pb,57710.174595800002862,105574822.314999997615814
510,CHN38504,pa____,pa,8088.240886710000268,3373576.669790000189096
511,CHN38509,scsh__,sc,40816.250533500002348,62000184.633599996566772
512,CHN38510,ssmxvr,ss,37824.084053799997491,28825654.907900001853704
513,CHN38522,smmxvr,sm,357156.413878999999724,787927711.024000048637390
514,CHN38529,pa____,pa,24189.816378100000293,36164166.883299998939037
515,CHN38536,scshvr,sc,27293.046866799999407,31438913.140500001609325
516,CHN38539,ig____,ig,206576.385093999997480,352994412.285000026226044
517,CHN38540,smmx__,sm,76805.118585100004566,253481555.729999989271164
518,CHN38585,ssmxvr,ss,108733.355305000004591,153735117.425000011920929
519,CHN38588,vapubs,va,140216.026883000013186,597721047.567999958992004
520,CHN38597,smshmt,sm,122070.875895999997738,197120667.050000011920929
521,CHN38601,ig____,ig,147580.432032999990042,313371282.375999987125397
522,CHN38623,vapysr,va,92730.536799900000915,138698154.629999995231628
523,CHN38630,pa____,pa,18881.499792700000398,19897747.202899999916553
524,CHN38635,scshvr,sc,19536.342488800000865,12574604.575699999928474
525,CHN38647,scshvr,sc,129166.108206000004429,168238914.953999996185303
526,CHN38652,pa____,pa,30624.443294000000606,56520512.291100002825260
527,CHN38658,ig____,ig,44140.539797299999918,23480207.985700000077486
528,CHN38675,pb__mt,pb,64796.045526599998993,195135394.615000009536743
529,CHN38676,vapysr,va,24717.068460999998933,30224751.089499998837709
530,CHN38692,smmx__,sm,130990.036945999992895,235782869.337000012397766
531,CHN38706,pa____,pa,7194.012419710000358,2634497.946789999958128
532,CHN38709,vapysr,va,35315.209323900002346,48836398.348399996757507
533,CHN38712,pa____,pa,11338.419564100000571,9124751.811930000782013
534,CHN38732,scshvr,sc,343054.783440000028349,984035816.269000053405762
535,CHN38756,scpu__,sc,16101.653755499999534,14156706.606200000271201
536,CHN38770,smmx__,sm,33735.608958999997412,33851844.798299998044968
537,CHN38775,smmxvr,sm,11200.400356199999806,4859585.505420000292361
538,CHN38780,ssmxvr,ss,83341.886979000002611,153537792.453999996185303
539,CHN38816,scpu__,sc,19908.386761900001147,21001998.664900001138449
540,CHN38818,sush__,su,199454.177131000004010,295594717.384000003337860
541,CHN38837,pa____,pa,25284.497173499999917,43374243.101999998092651
542,CHN38842,sspy__,ss,16508.855902399998740,13834969.610400000587106
543,CHN38848,pb__mt,pb,58988.757661700001336,127761275.173999994993210
544,CHN38858,smmx__,sm,124880.764179999998305,339872174.990000009536743
545,CHN38862,scpu__,sc,43999.631564299997990,65182176.794200003147125
546,CHN38879,pa____,pa,89453.603712399999495,192912171.227999985218048
547,CHN38894,pa____,pa,37496.674991300002148,51301079.653200000524521
548,CHN38898,mtpu__,mt,724867.271762000047602,3110025431.989999771118164
549,CHN38904,pb__mt,pb,45864.707887299999129,73658168.084700003266335
550,CHN38912,smmx__,sm,1179017.499099999899045,6013692089.039999961853027
551,CHN38934,pa____,pa,466416.911774999985937,1310194062.920000076293945
552,CHN39045,ssmxvr,ss,25549.068159900001774,30091775.375500001013279
553,CHN39046,ssmx__,ss,20388.895424999998795,23411283.474500000476837
554,CHN39047,pa____,pa,350124.221758000028785,1315162947.910000085830688
555,CHN39278,pa____,pa,26993.940247300000919,15077633.738399999216199
556,CHN39434,pa____,pa,23793.714872600001399,22733497.929299999028444
557,CHN39436,scshmt,sc,116054.990676999994321,217018594.108000010251999
558,CHN39701,smmxcl,sm,24010.432334599998285,22380512.883000001311302
559,CHN39702,pa____,pa,18728.751790999998775,9577247.718890000134706
560,CHN39927,pi____,pi,3263.828932590000022,328957.154462000005879
561,CHN39931,smmxvr,sm,112068.513604000007035,428327488.461000025272369
562,CHN39932,vapysr,va,35424.528007100001560,69835437.703999996185303
563,CHN39933,scmx__,sc,10853.021601599999485,6377896.864079999737442
564,CHN39936,smmxcl,sm,86610.033125200003269,249564771.488000005483627
565,CHN40290,sspy__,ss,368779.069352000020444,1006919216.899999976158142
566,CHN40298,sush__,su,33628.988903899997240,24727450.758200000971556
567,CHN38966,smmx__,sm,97982.700241500002448,377480102.967000007629395
568,CHN38974,ssmxvr,ss,64836.767675499999314,112042504.781000003218651
569,CHN38981,pa____,pa,17101.205040199998621,11714389.884299999102950
570,CHN39000,pa____,pa,8338.974383009999656,3853757.696680000051856
571,CHN39016,smmx__,sm,101339.257438999993610,218534316.087000012397766
572,CHN39018,scpu__,sc,40315.008900000000722,63044118.953500002622604
573,CHN39021,vapysr,va,56314.368055200000526,57449753.752999998629093
574,CHN39030,pa____,pa,234517.805343999993056,1013981723.070000052452087
575,CHN39078,sspy__,ss,83828.429181700004847,64777970.637999996542931
576,CHN39088,smmx__,sm,29441.602821399999812,52359537.262299999594688
577,CHN39095,pa____,pa,93184.241533199994592,229411271.412000000476837
578,CHN39108,ssmxvr,ss,177464.787219999998342,314133223.625000000000000
579,CHN39118,smmx__,sm,196277.343626999994740,244908661.192999988794327
580,CHN39119,pa____,pa,19228.467968799999653,25013054.805900000035763
581,CHN39138,pa____,pa,14632.701984400000583,15158678.326899999752641
582,CHN39159,sush__,su,252779.192447000008542,696246502.993000030517578
583,CHN39174,sush__,su,140890.220254000014393,144871456.805000007152557
584,CHN39176,smmx__,sm,250112.689845999993850,662998445.735000014305115
585,CHN39190,pa____,pa,17529.029534000001149,16585772.426699999719858
586,CHN39201,scmx__,sc,156501.858055999997305,342882283.021000027656555
587,CHN39202,smmx__,sm,337893.951632999989670,1731852488.049999952316284
588,CHN39205,pa____,pa,19917.049852600001032,22902083.969700001180172
589,CHN39214,pa____,pa,12810.058279999999286,5951814.231800000183284
590,CHN39215,pa____,pa,26008.238507599999139,25739704.153499998152256
591,CHN39225,ssmxvr,ss,59841.620351099998516,121025711.898000001907349
592,CHN39230,pa____,pa,335464.352789999975357,596288828.817000031471252
593,CHN39231,pa____,pa,11101.091190400000414,4095478.709439999889582
594,CHN39232,scshvr,sc,41803.796771699999226,38695632.196699999272823
595,CHN39233,mtpu__,mt,57131.110782700001437,94052686.230800002813339
596,CHN39235,pa____,pa,21318.695848300001671,20224920.445099998265505
597,CHN39238,pa____,pa,234654.114307000010740,779047053.095000028610229
598,CHN39242,smss__,sm,41969.698149399999238,26223728.505199998617172
599,CHN39244,smmxvr,sm,4303084.058550000190735,30491750708.400001525878906
600,CHN39253,smmx__,sm,86921.132968699996127,222433000.312999993562698
601,CHN39261,sush__,su,385784.775480000011157,413433989.986000001430511
602,CHN39275,vapysr,va,148202.902177999989362,129505933.554000005125999
603,CHN39295,pa____,pa,28984.150950899998861,14133128.676899999380112
604,CHN39301,smmx__,sm,14883.025160200000755,8873014.117680000141263
605,CHN39305,vapysr,va,399373.103309000027366,917304135.554000020027161
606,CHN39307,pa____,pa,59211.292932800002745,55840583.909599997103214
607,CHN39330,sush__,su,2532589.037659999914467,2797776685.000000000000000
608,CHN39360,pa____,pa,66959.276262100000167,84231907.269899994134903
609,CHN39367,pa____,pa,50182.791954200001783,48653300.791400000452995
610,CHN39370,pa____,pa,57457.521383100000094,140364136.631999999284744
611,CHN39376,pa____,pa,43642.174586399996770,56724455.424999997019768
612,CHN39380,sush__,su,48804.504821299997275,79388295.932899996638298
613,CHN39392,vapysr,va,64285.075829900000826,89137958.190699994564056
614,CHN39395,pa____,pa,20796.594138699998439,24456584.891199998557568
615,CHN39397,vapysr,va,89078.196659900000668,99282822.560000002384186
616,CHN39399,ssmxvr,ss,35809.769102699996438,12339362.055700000375509
617,CHN39403,smmxcl,sm,31662.904066399998555,27940961.239799998700619
618,CHN39409,smmxcl,sm,156409.784244999988005,265320705.641000002622604
619,CHN39410,smmx__,sm,29483.935675500000798,36044343.442699998617172
620,CHN39411,ssmx__,ss,8559.020706249999421,3337432.112929999828339
621,CHN39416,ssmxvr,ss,27962.558724400001665,17964245.205499999225140
622,CHN39421,pa____,pa,50140.745099599997047,91184733.773100003600121
623,CHN39423,pa____,pa,21253.464843599998858,19174959.290199998766184
624,CHN39426,vapysr,va,105943.212453999993159,89090123.927200004458427
625,CHN39444,pb____,pb,88432.871444799995515,89196038.021599993109703
626,CHN39445,pa____,pa,27810.207372299999406,17796429.197099998593330
627,CHN39447,smmx__,sm,42008.438656999998784,102849170.100999996066093
628,CHN39448,pa____,pa,33123.155803599998762,41440932.309100002050400
629,CHN39455,ssmxvr,ss,28584.202489999999671,24405752.556699998676777
630,CHN39460,pa____,pa,24366.446616400000494,17490515.517799999564886
631,CHN39463,pa____,pa,23115.424195700001292,23524476.712299998849630
632,CHN39464,vapysr,va,30228.912321200001315,31653731.165899999439716
633,CHN39467,vapysr,va,28477.965153400000418,27416287.925999999046326
634,CHN39468,smmxcl,sm,14134.193469199999527,6154576.664690000005066
635,CHN39474,vapysr,va,24627.300103699999454,28264455.281100001186132
636,CHN39487,pi____,pi,4368.788401949999752,1450609.960380000062287
637,CHN39488,ssmxvr,ss,122673.588973999998416,172561087.868999987840652
638,CHN39492,pa____,pa,83010.092229100002442,201381989.923000007867813
639,CHN39497,ssmxvr,ss,187525.786327000008896,200011128.168999999761581
640,CHN39500,ssmxvr,ss,34834.515003300002718,46348762.412000000476837
641,CHN39512,vapysr,va,17157.889968300001783,11999625.587600000202656
642,CHN39515,scmx__,sc,71986.327385700002196,132124804.792999997735023
643,CHN39517,pa____,pa,73635.173191099995165,123874414.804000005125999
644,CHN39520,ssmxvr,ss,27184.836308800000552,20629864.671100001782179
645,CHN39523,ssmxvr,ss,45013.948329600003490,46816116.215000003576279
646,CHN39525,sspy__,ss,82352.159108699997887,169663858.673999994993210
647,CHN39529,vapysr,va,48193.824017799997819,75669747.312800005078316
648,CHN39530,pb____,pb,7632.276894270000412,1786033.476879999972880
649,CHN39531,ssmxvr,ss,35659.817034100000456,21084368.138000000268221
650,CHN39535,smmx__,sm,75530.622092999998131,110962623.399000003933907
651,CHN39538,vapysr,va,21794.110143499998230,30208102.765700001269579
652,CHN39546,ssmxvr,ss,44177.617075499998464,40374994.889200001955032
653,CHN39548,pa____,pa,53658.453158199998143,78775616.688299998641014
654,CHN39561,ssmxvr,ss,11919.606177400000888,3550926.602409999817610
655,CHN39562,smmxcl,sm,52633.736284899998282,43209102.206600002944469
656,CHN39565,smmxvr,sm,29490.888433700001769,23730612.856199998408556
657,CHN39567,vapubs,va,129220.628654999993159,212395947.161000013351440
658,CHN39569,smmxcl,sm,19933.092125200000737,21992311.010299999266863
659,CHN39578,scpu__,sc,131230.081585999985691,231937337.247999995946884
660,CHN39582,vapysr,va,43343.141827500003274,35577865.673299998044968
661,CHN39584,pa____,pa,139001.653729999990901,136111279.587000012397766
662,CHN39587,vapysr,va,73484.187224299996160,156082652.125999987125397
663,CHN39590,pa____,pa,15972.709079399999609,11031948.197499999776483
664,CHN39593,pa____,pa,25397.425209599998198,33744884.402800001204014
665,CHN39594,sush__,su,1019366.324200000031851,1798499873.559999942779541
666,CHN39595,vapysr,va,30206.413604699999269,35916818.413900002837181
667,CHN39598,mtpu__,mt,12064.892092500000217,8337656.449300000444055
668,CHN39603,scpu__,sc,9473.030683589999171,6933023.974530000239611
669,CHN39606,scshvr,sc,15930.393707400000494,7460725.146080000326037
670,CHN39607,mtpu__,mt,34798.422534899997117,39394703.138300001621246
671,CHN39612,pa____,pa,38585.925088199997845,77536216.955599993467331
672,CHN39626,ssmxvr,ss,43343.660409199997957,33706798.166500002145767
673,CHN39631,vapysr,va,14894.004691100000855,13237122.617599999532104
674,CHN39632,ssmxvr,ss,11131.860411600000589,7344250.389329999685287
675,CHN39634,ssmxvr,ss,19914.056283800000529,15556317.826199999079108
676,CHN39637,vipymt,vi,92069.599736899996060,99607401.256400004029274
677,CHN39654,ssmxvr,ss,12684.600549700000556,8513816.455229999497533
678,CHN39656,vapysr,va,20227.325068599999213,16608921.915500000119209
679,CHN39659,ssmxvr,ss,29819.312966699999379,19203893.236299999058247
680,CHN39662,mtpu__,mt,34353.690633099999104,36409055.399300001561642
681,CHN39668,pa____,pa,44267.675210800000059,78439601.692100003361702
682,CHN39671,ssmxvr,ss,25181.032163600000786,33003409.323199998587370
683,CHN39674,pa____,pa,54911.834844700002577,79121876.266000002622604
684,CHN39676,smmxcl,sm,79323.750150099993334,98760530.890300005674362
685,CHN39678,scpu__,sc,10521.748038600000655,7106544.620339999906719
686,CHN39682,wb____,wb,74887.947756599998684,111931354.204999998211861
687,CHN39688,ssmxvr,ss,8897.553019790000690,3182770.637980000115931
688,CHN39691,pa____,pa,270831.778526999987662,747996821.740000009536743
689,CHN39709,pa____,pa,22261.781614200001059,29867998.304600000381470
690,CHN39710,scshvr,sc,15480.328370900000664,8065779.058090000413358
691,CHN39715,smmx__,sm,11378.391823199999635,4429796.301620000042021
692,CHN39722,ssmxvr,ss,12745.004383299999972,6876557.076639999635518
693,CHN39729,ssmxvr,ss,45975.102065099999891,97499230.520899996161461
694,CHN39731,ssmxvr,ss,31798.863122499999008,24916043.764400001615286
695,CHN39732,pa____,pa,14842.832743200000550,15609379.162900000810623
696,CHN39735,pa____,pa,56111.486888799998269,135185150.861000001430511
697,CHN39742,sush__,su,109124.790332999997190,106975596.646999999880791
698,CHN39747,vapysr,va,70257.443876000004821,72504128.735799998044968
699,CHN39748,smmx__,sm,255838.279790000000503,535254265.967000007629395
700,CHN39750,vapysr,va,220982.595842000009725,463763068.848999977111816
701,CHN39752,vapysr,va,242542.062402999988990,848587643.014999985694885
702,CHN39753,ssmxvr,ss,20029.867856100001518,12419428.253299999982119
703,CHN39755,pa____,pa,12433.712556599999516,7079964.322289999574423
704,CHN39756,pa____,pa,12372.465368200000739,6186313.451109999790788
705,CHN39762,pa____,pa,75757.583625800005393,173173957.666999995708466
706,CHN39763,smmxcl,sm,8038.988004249999904,4206599.574950000271201
707,CHN39764,vapysr,va,16289.412561499999356,11425271.167999999597669
708,CHN39771,smmxvr,sm,75764.511392300002626,147348602.497999995946884
709,CHN39777,pa____,pa,70114.069370900004287,121482055.190999999642372
710,CHN39779,pa____,pa,26892.802065500000026,29830768.851500000804663
711,CHN39780,ssmxvr,ss,35429.882513800002926,30460762.692899998277426
712,CHN39784,smmxcl,sm,173902.877341999992495,495614312.325999975204468
713,CHN39787,ssmxvr,ss,9265.454233540000132,3703280.759779999963939
714,CHN39789,scpu__,sc,16491.314057100000355,16406973.921199999749660
715,CHN39793,ssmx__,ss,65462.503325300000142,46201584.125799998641014
716,CHN39799,ssmxvr,ss,45297.334874300002411,63966753.732400000095367
717,CHN39802,pa____,pa,74810.360168900006101,158885515.032000005245209
718,CHN39807,vipymt,vi,12102.973431799999162,4698484.193129999563098
719,CHN39808,smmx__,sm,284478.852544999972451,505817033.194000005722046
720,CHN39814,vapubs,va,54781.324890000003506,89586518.151299998164177
721,CHN39819,sush__,su,96565.497725399996853,137176767.729000002145767
722,CHN39825,ssmxvr,ss,13379.071878599999764,5471617.913209999911487
723,CHN39827,pa____,pa,78166.619601500002318,105023182.289000004529953
724,CHN39833,pi____,pi,16400.108745099998487,14731261.166699999943376
725,CHN39839,pa____,pa,63640.395401599998877,105610186.395999997854233
726,CHN39841,smmxcl,sm,20762.402204699999857,20460298.289799999445677
727,CHN39848,pa____,pa,66764.542458600000828,133956407.834000006318092
728,CHN39850,pa____,pa,19826.282136500001798,26956652.702399998903275
729,CHN39851,ssmxvr,ss,7637.135992020000231,3340194.531969999894500
730,CHN39852,sush__,su,109127.041333999994094,160179658.884000003337860
731,CHN39859,ssmxvr,ss,6023.990588910000042,2070932.646810000063851
732,CHN39863,ssmxvr,ss,71015.902258899994195,55724224.750699996948242
733,CHN39865,pa____,pa,22234.744160999998712,11070695.720899999141693
734,CHN39867,vapysr,va,295031.827135000028647,692375956.873999953269958
735,CHN39870,pa____,pa,13191.890910800000711,9908626.095329999923706
736,CHN39874,pa____,pa,22579.916132700000162,17949532.421100001782179
737,CHN39880,vapysr,va,27460.824979900000471,17261924.871800001710653
738,CHN39886,vapubs,va,198047.902039999986300,271927108.200999975204468
739,CHN39888,pa____,pa,95648.603121899999678,213741659.201999992132187
740,CHN39889,pb____,pb,7797.611624670000310,1618385.360799999907613
741,CHN39891,ssmx__,ss,44179.147057800000766,43513663.662000000476837
742,CHN39893,pa____,pa,35411.689087799997651,42178789.139399997889996
743,CHN39903,pa____,pa,63195.841156900001806,58304156.944600000977516
744,CHN39905,pa____,pa,76613.237432699999772,112059210.452000007033348
745,CHN39906,pa____,pa,78867.567917699998361,141793544.622000008821487
746,CHN39911,pa____,pa,15513.249313399999664,13233865.346699999645352
747,CHN39913,smmxcl,sm,46877.571857800001453,57669454.924800001084805
748,CHN39915,smmxcl,sm,34982.520506699998805,22892683.117499999701977
749,CHN39918,vapubs,va,20509.444101000000956,21689267.318900000303984
750,CHN39939,pa____,pa,12904.154687599999306,8278502.637040000408888
751,CHN39945,vapysr,va,9838.226187640000717,5003478.895320000126958
752,CHN39954,pa____,pa,27335.601082599998335,34227552.277000002563000
753,CHN39972,pa____,pa,24140.319869899998594,25409243.093800000846386
754,CHN39974,mtpu__,mt,29016.025479799998720,25925076.020799998193979
755,CHN39982,vapysr,va,13472.706689599999663,8463361.230539999902248
756,CHN39984,smmxvr,sm,80101.118971400006558,182377566.664999991655350
757,CHN39985,pa____,pa,14184.664463799999794,9508679.121460000053048
758,CHN39987,pa____,pa,84740.331886700005271,77741910.538499996066093
759,CHN39991,pa____,pa,128019.604892000003019,296624107.625000000000000
760,CHN40008,vapysr,va,168920.686675000004470,388392885.513000011444092
761,CHN40010,smmxcl,sm,30097.310727899999620,18202482.015700001269579
762,CHN40014,vapysr,va,38853.547985299999709,77276632.815899997949600
763,CHN40018,ssmxvr,ss,28725.929832300000271,36394287.887000001966953
764,CHN40022,pa____,pa,25413.645818600001803,25317743.165699999779463
765,CHN40023,smmxcl,sm,52909.940296399996441,68630855.621700003743172
766,CHN40024,smmx__,sm,109106.591386999993119,114707589.006999999284744
767,CHN40035,vipymt,vi,105936.429673000006005,118560647.993000000715256
768,CHN40036,sush__,su,25523.764956700000766,17960105.624499998986721
769,CHN40037,ssmx__,ss,58952.359839500000817,66357432.327899999916553
770,CHN40045,pa____,pa,1304586.165310000069439,8060419555.989999771118164
771,CHN40050,ig____,ig,287007.045496999984607,427618323.773999989032745
772,CHN40057,smmx__,sm,29680.229479900001024,8731870.173769999295473
773,CHN40059,pa____,pa,38895.495723899999575,51174087.228100001811981
774,CHN40060,pa____,pa,151466.285604000004241,138500441.127999991178513
775,CHN40062,ssmxvr,ss,9567.667793090000487,5045233.954269999638200
776,CHN40071,smmxcl,sm,22376.802077299998928,13709871.380699999630451
777,CHN40076,pa____,pa,74797.000384300001315,134277694.879999995231628
778,CHN40081,vipymt,vi,61326.187206900001911,75673968.151999995112419
779,CHN40082,sspy__,ss,42245.347282800001267,30697587.692600000649691
780,CHN40088,ssmxvr,ss,13813.931880500000261,12354683.076099999248981
781,CHN40094,pa____,pa,95405.172973199994885,268290961.712999999523163
782,CHN40097,vapysr,va,100925.593957000004593,162826822.647000014781952
783,CHN40098,pa____,pa,21969.720249699999840,24564631.997000001370907
784,CHN40099,smmxvr,sm,101506.955044000002090,311909085.601999998092651
785,CHN40100,ssmxvr,ss,19730.927391199998965,11479397.698100000619888
786,CHN40103,pa____,pa,30312.210755500000232,34704651.472499996423721
787,CHN40104,pa____,pa,11510.105457600000591,6912960.119500000029802
788,CHN40109,vipymt,vi,56657.728654600003210,112783258.299999997019768
789,CHN40113,pa____,pa,28045.033243699999730,45825124.124799996614456
790,CHN40115,pa____,pa,16028.276841999999306,12050722.884700000286102
791,CHN40122,ssmx__,ss,14995.658830099999250,10183205.323799999430776
792,CHN40123,mtpu__,mt,112824.122512999994797,139361758.039999991655350
793,CHN40130,pa____,pa,11168.808188700000755,7896214.561200000345707
794,CHN40132,pa____,pa,71340.320106800005306,293061170.089999973773956
795,CHN40133,pa____,pa,97643.473210399999516,283889985.138000011444092
796,CHN40136,sush__,su,150765.254382999992231,430607558.015999972820282
797,CHN40138,smmxcl,sm,22130.510009800000262,20906059.224800001829863
798,CHN40140,pa____,pa,20003.729676599999948,21575642.496300000697374
799,CHN40149,pa____,pa,65240.963805599996704,125874185.386999994516373
800,CHN40150,smmx__,sm,97995.875073200004408,99484322.691200003027916
801,CHN40156,smmxvr,sm,134056.630807000008645,245269031.289999991655350
802,CHN40171,pa____,pa,15379.782924200000707,12161882.770899999886751
803,CHN40173,vipymt,vi,471454.157484999974258,846213379.389999985694885
804,CHN40178,pa____,pa,4232.508558329999687,782790.806820000056177
805,CHN40184,pa____,pa,68949.871150399994804,55187571.638499997556210
806,CHN40186,smmxcl,sm,15120.271252500000628,11849171.269600000232458
807,CHN40190,scpu__,sc,11710.818644700000732,6519052.558539999648929
808,CHN40191,pa____,pa,14179.171587500000896,7895727.248159999959171
809,CHN40193,pa____,pa,27254.229547300001286,49778414.247800000011921
810,CHN40353,pa____,pa,23585.730239199998323,19293704.655699998140335
811,CHN41066,pi____,pi,63909.119409799997811,89373352.884599998593330
812,CHN42356,smmx__,sm,295602.859649999998510,1062872451.600000023841858
813,CHN42360,pa____,pa,10492.716743099999803,6331943.692549999803305
814,CHN42364,smmxvr,sm,64279.015116399998078,89532174.347699999809265
815,CHN40206,pa____,pa,55481.674236999999266,37849990.950599998235703
816,CHN40207,vapysr,va,19841.959431800001767,21775227.716400001198053
817,CHN40210,vapysr,va,21786.837915399999474,15214757.571100000292063
818,CHN40215,sspy__,ss,37245.906847699996433,38677846.959700003266335
819,CHN40216,pa____,pa,45414.920397399997455,80704732.802200004458427
820,CHN40218,pa____,pa,13993.495104300000094,11978430.709200000390410
821,CHN40226,pi____,pi,414181.858636000019033,1174734336.410000085830688
822,CHN40228,ssmxvr,ss,12882.415574900000138,3395480.738580000121146
